"ensembl_gene_id","PC3MNT1","PC3MNT2","PC3MNT3","PC3MTR1","PC3MTR2","PC3MTR3"
"ENSG00000223820",2.07032,0.753733,1.87722,2.17909,4.50639,3.97299
"ENSG00000171862",8.28128,9.79853,15.3932,10.1691,10.8904,9.39072
"ENSG00000204022",0,0,0,0,0,0
"ENSG00000182333",0,0,0,0,0,0
"ENSG00000204021",0,0,0,0,0,0
"ENSG00000226358",0,0,0,0,0,0
"ENSG00000204020",0,0,0,0,0,0
"ENSG00000173239",1.24219,0,0,0,0.375532,0.361181
"ENSG00000234256",0,0,0,0,0,0
"ENSG00000138134",77.0159,74.9964,72.4607,60.2881,74.3554,72.5975
"ENSG00000180139",1.65626,1.1306,0.750888,0,0.375532,0
"ENSG00000119922",38.508,49.3695,34.1654,39.5868,36.8021,42.2582
"ENSG00000119917",33.5392,39.9478,30.7864,25.4227,20.2787,23.1156
"ENSG00000224289",0,0,0,0,0,0
"ENSG00000204010",0,0,0,0,0,0
"ENSG00000185745",22.3595,31.6568,21.0249,16.7063,22.9075,23.1156
"ENSG00000152778",207.86,216.698,171.578,130.382,123.926,125.691
"ENSG00000138182",237.673,187.679,191.477,170.332,132.187,185.647
"ENSG00000232229",0.414064,0,0,0,0.375532,0.361181
"ENSG00000228938",0,0,0,0,0,0
"ENSG00000148688",238.915,242.325,221.512,239.337,233.581,221.765
"ENSG00000224851",0,0,0,0,0,0
"ENSG00000220585",0,0,0,0,0,0
"ENSG00000180628",45.5471,37.6866,43.5515,42.8554,28.5404,40.4523
"ENSG00000165338",57.969,44.4702,53.3131,60.2881,65.3426,67.9021
"ENSG00000223876",0,0,0,0,0,0
"ENSG00000107854",286.947,287.549,274.825,263.67,268.505,282.805
"ENSG00000095564",310.962,231.019,253.049,262.58,254.235,271.608
"ENSG00000207112",0,0,0,0,0,0
"ENSG00000214549",0,0,0,0,0,0
"ENSG00000213484",0,0,0,0,0,0
"ENSG00000105988",0,0,0,0,0,0
"ENSG00000198060",424.416,391.941,397.595,414.39,394.309,396.938
"ENSG00000232709",0.828128,1.50747,3.75444,3.26863,2.62872,2.52827
"ENSG00000138160",305.165,223.859,239.533,276.018,165.234,245.964
"ENSG00000264313",0,0,0,0,0,0
"ENSG00000152804",123.805,128.135,147.55,223.357,193.024,173.728
"ENSG00000138190",171.009,190.694,174.582,210.645,176.876,152.057
"ENSG00000187553",0,0,0,0,0,0
"ENSG00000095596",0.414064,0.753733,0,0.726363,0.375532,0
"ENSG00000138180",329.595,237.426,240.66,284.734,254.235,280.277
"ENSG00000186188",0,0,0,0,0,0
"ENSG00000095464",0,0,0,0,1.50213,0
"ENSG00000108231",0,0,0,0,0,0
"ENSG00000176273",177.634,153.761,149.427,130.019,136.318,129.664
"ENSG00000138193",176.391,168.459,168.199,193.939,170.867,188.537
"ENSG00000234724",0,0.376866,0,0,0,0
"ENSG00000108239",76.6019,79.5188,87.4785,79.1735,68.7224,75.4869
"ENSG00000138109",0,0,0,0,0,0
"ENSG00000260863",0,0,0,0,0,0
"ENSG00000225533",0,0,0,0,0,0
"ENSG00000173124",0,0,0,0,0,0
"ENSG00000107443",176.391,189.187,176.459,209.192,251.231,239.463
"ENSG00000200728",0,0,0,0,0,0
"ENSG00000261900",0,0,0,0,0,0
"ENSG00000177853",0,0,0,0,0,0
"ENSG00000107447",0,0,0,0,0,0
"ENSG00000235677",1.24219,0.376866,0,1.81591,0.375532,0
"ENSG00000202047",0,0,0,0,0,0
"ENSG00000207287",0,0,0,0,0,0
"ENSG00000236552",5.7969,4.89926,6.758,3.26863,6.38405,5.7789
"ENSG00000165879",15.3204,13.9441,13.1405,5.44772,6.00851,6.14008
"ENSG00000171314",2258.72,1931.82,2094.6,2083.93,1951.26,1905.23
"ENSG00000171307",146.993,153.008,151.679,130.745,153.593,121.357
"ENSG00000165886",31.8829,30.903,42.8006,44.6713,34.549,29.6169
"ENSG00000165887",0,0,0,0.363181,0,0
"ENSG00000203942",0,0,0,0,0,0
"ENSG00000155254",273.282,273.228,287.59,247.327,256.864,217.07
"ENSG00000155256",124.633,133.788,138.539,143.82,144.955,131.831
"ENSG00000155265",0,0.376866,0.375444,0.726363,0.375532,0.361181
"ENSG00000166024",96.0629,88.5636,97.24,95.5167,84.1192,85.2388
"ENSG00000234109",0,0.376866,0,0.363181,0,0
"ENSG00000119946",1.24219,0.376866,1.50178,1.08954,1.50213,0.722363
"ENSG00000119919",0,0,0,0,0,0
"ENSG00000023839",2.07032,4.89926,0.750888,2.54227,4.13085,2.52827
"ENSG00000227695",2.89845,4.89926,2.62811,0.726363,2.25319,2.52827
"ENSG00000230224",0,0.376866,0,0.726363,0,0.361181
"ENSG00000207362",0,0.376866,0,0,0,0
"ENSG00000235823",141.61,162.053,138.914,144.546,147.584,133.276
"ENSG00000075290",2.07032,0.376866,0.750888,1.08954,1.1266,0.722363
"ENSG00000166135",274.525,260.415,285.713,211.372,211.8,211.652
"ENSG00000075891",0,0,0,0,0,0
"ENSG00000119906",258.79,197.478,215.13,157.621,174.247,187.453
"ENSG00000095539",11.1797,18.8433,19.8985,12.3482,15.3968,15.1696
"ENSG00000207551",0,0,0,0,0,0
"ENSG00000107815",433.939,501.609,467.053,435.818,446.132,471.703
"ENSG00000107816",118.836,113.06,151.679,105.686,102.52,84.8776
"ENSG00000107819",244.712,244.586,203.115,199.75,206.543,203.706
"ENSG00000107821",213.657,262.299,260.558,210.282,220.437,224.655
"ENSG00000107807",0,0,0,0,0,0
"ENSG00000227128",0,0,0,0,0,0
"ENSG00000222238",0,0,0,0,0,0
"ENSG00000166167",144.922,170.72,154.308,127.113,126.179,122.802
"ENSG00000166171",158.587,147.981,138.163,137.283,161.479,153.703
"ENSG00000263436",0,0,0,0,0,0
"ENSG00000222051",0,0,0,0,0,0
"ENSG00000226009",1.24219,0.376866,0.750888,0.726363,0.375532,0
"ENSG00000166189",95.6488,102.885,98.3664,71.1836,76.6086,84.5164
"ENSG00000148840",514.682,473.721,433.263,590.533,538.138,531.659
"ENSG00000166197",2526.21,2479.4,2518.85,2676.65,2382.75,2571.97
"ENSG00000119915",0.414064,0.753733,0.750888,0.726363,0.375532,0.361181
"ENSG00000107862",182.188,133.034,153.932,178.322,159.977,172.284
"ENSG00000077150",144.094,133.788,136.286,351.56,335.35,284.611
"ENSG00000107872",22.7735,27.8881,43.1761,30.5072,36.8021,23.838
"ENSG00000202569",0,0,0,0,0,0
"ENSG00000107882",81.9847,76.5039,78.8433,57.3827,70.2245,65.735
"ENSG00000242311",0,0,0,0,0,0
"ENSG00000207029",0,0,0,0,0,0
"ENSG00000171206",145.337,140.571,143.044,138.735,150.588,130.386
"ENSG00000156398",33.1251,30.903,34.5409,31.2336,31.1692,24.9215
"ENSG00000166272",126.704,133.788,118.265,96.2431,135.192,124.969
"ENSG00000252994",0,0,0,0,0,0
"ENSG00000203886",0,0,0,0,0,0
"ENSG00000236937",0,0,0,0,0,0
"ENSG00000201080",0,0,0,0,0,0
"ENSG00000148842",44.3049,40.3247,46.9305,42.8554,48.4436,50.2042
"ENSG00000213277",0,0,0,0,0,0
"ENSG00000229256",0,0,0,0,0,0
"ENSG00000235376",0,0,0.375444,0,0,0
"ENSG00000148798",0,0.376866,0,0,0,0
"ENSG00000148835",72.8753,65.5826,63.8255,56.3122,53.3256,66.4574
"ENSG00000148843",692.304,642.177,658.963,604.627,611.824,641.83
"ENSG00000107954",3.31251,4.14553,4.50533,2.90545,3.37979,4.33418
"ENSG00000065613",252.165,276.243,274.45,306.525,248.227,308.449
"ENSG00000156384",24.4298,19.9739,19.1477,29.7809,22.5319,31.784
"ENSG00000148834",392.947,377.243,369.062,462.693,493.825,376.712
"ENSG00000065621",16.9766,26.7575,22.5267,19.975,22.5319,22.3932
"ENSG00000120051",0.414064,0.376866,1.12633,1.45273,1.1266,0.361181
"ENSG00000156395",0,0,0,0,0,0
"ENSG00000207068",0,0,0,0,0,0
"ENSG00000213260",0.414064,0,0.750888,0.363181,0,0.722363
"ENSG00000200626",0,0,0,0,0,0
"ENSG00000200079",0,0,0,0,0,0
"ENSG00000234544",0,0,0,0,0,0
"ENSG00000224498",0,0,0,0,0,0
"ENSG00000200217",0,0,0,0,0,0
"ENSG00000232728",0,0,0,0,0,0
"ENSG00000237242",0,0,0,0,0,0
"ENSG00000148700",386.736,429.628,422.375,445.624,415.714,455.811
"ENSG00000263706",0,0,0,0,0.375532,0
"ENSG00000119950",309.72,342.572,306.362,359.55,351.123,362.265
"ENSG00000237642",0,0,0,0,0,0
"ENSG00000138166",660.018,733.382,743.004,2314.92,2730.49,2797.35
"ENSG00000108055",592.112,555.878,590.198,550.22,467.538,559.47
"ENSG00000203867",17.8048,20.3508,17.2704,29.7809,21.7809,23.1156
"ENSG00000252036",0,0,0,0,0,0
"ENSG00000199364",0,0,0,0,0,0
"ENSG00000108061",276.181,250.616,224.891,271.66,239.59,253.91
"ENSG00000221214",0,0,0,0,0,0
"ENSG00000150594",0,0,0,0,0,0
"ENSG00000237618",0,0,0,0,0,0
"ENSG00000119913",0,0,0,0,0,0
"ENSG00000197142",3.31251,1.88433,0.750888,1.81591,2.25319,3.25063
"ENSG00000151532",166.868,148.108,141.542,129.293,137.445,136.165
"ENSG00000264763",0,0,0,0,0,0
"ENSG00000148737",96.891,90.4479,77.7169,116.944,74.7309,86.3223
"ENSG00000238380",0,0,0,0,0,0
"ENSG00000148702",0,0,0,0,0,0
"ENSG00000165806",86.5394,76.8807,68.7063,58.109,64.9671,55.6219
"ENSG00000148735",0,0,0,0,0,0
"ENSG00000043591",2.89845,3.01493,2.62811,4.35818,3.37979,6.14008
"ENSG00000253066",0,0,0,0,0,0
"ENSG00000226582",0,0,0,0,0,0
"ENSG00000095627",0,0,0,0,0,0
"ENSG00000165816",0,0,0,0,0,0
"ENSG00000169129",0,0,0,0,0,0
"ENSG00000215760",0,0,0,0,0,0
"ENSG00000151553",64.594,67.0822,53.3131,49.7559,39.4309,53.816
"ENSG00000165832",356.923,348.225,304.485,310.883,300.05,323.257
"ENSG00000107518",0,0.376866,0,0.363181,0,0
"ENSG00000182645",0,0,0,0,0,0
"ENSG00000205433",0,0,0,0,0,0
"ENSG00000203837",0,0,0,0,0.375532,0
"ENSG00000200935",0,0,0,0,0,0
"ENSG00000175535",0,0,0,0,0,0
"ENSG00000232091",0,0,0,0,0,0
"ENSG00000262273",0,0,0,0,0,0
"ENSG00000187021",0,0,0,0,0,0
"ENSG00000266200",0,0,0,0,0,0
"ENSG00000165862",0,0,0,0,0,0
"ENSG00000228195",0,0,0,0,0,0
"ENSG00000188316",2.48439,0,1.12633,1.08954,0.751064,0
"ENSG00000186795",0,0,0,0,0,0
"ENSG00000165646",101.337,93.4648,100.193,128.952,109.343,134.288
"ENSG00000170370",0,0,0,0,0,0
"ENSG00000177640",8.28128,7.91419,8.25977,5.8109,3.75532,6.50126
"ENSG00000232139",0,0.376866,0,0,0,0
"ENSG00000234309",0,0,0,0,0,0
"ENSG00000225155",0,0,0,0,0,0
"ENSG00000188613",34.3673,35.8023,37.169,36.6813,30.0426,36.8405
"ENSG00000119979",114.696,135.672,123.897,111.134,130.31,120.996
"ENSG00000198873",53.0002,44.0934,51.8113,33.7759,46.1905,39.0076
"ENSG00000228485",0,0,0.375444,0.363181,0,0
"ENSG00000242853",0,0.376866,0,0.363181,0.375532,0
"ENSG00000265719",0,0,0,0,0,0
"ENSG00000234569",0,0,0,0,0,0
"ENSG00000151929",692.315,711.901,727.611,726,808.521,887.423
"ENSG00000198825",97.3051,100.246,104.749,86.8004,96.5118,99.6861
"ENSG00000242818",0,0,0,0,0,0
"ENSG00000107651",634.76,665.546,691.944,565.11,574.189,621.954
"ENSG00000265370",0,0,0,0,0,0
"ENSG00000203805",0,0.376866,0,0,0,0
"ENSG00000177234",0,0,0,0,0,0
"ENSG00000120008",304.337,327.497,288.717,278.56,294.417,288.584
"ENSG00000227143",0,0,0,0,0,0
"ENSG00000222979",0,0,0,0,0,0
"ENSG00000223540",0,0,0,0,0,0
"ENSG00000226864",2.89845,3.76866,7.13344,3.995,3.00426,7.22363
"ENSG00000138162",219.454,224.989,264.688,257.132,253.484,293.279
"ENSG00000138152",0.828128,1.50747,2.62811,1.45273,2.25319,0.722363
"ENSG00000202245",0,0,0,0,0,0
"ENSG00000107679",356.923,383.65,349.914,328.679,353.751,339.149
"ENSG00000265442",0,0,0,0,0,0
"ENSG00000254636",0,0,0.375444,0,0,0
"ENSG00000166033",477.002,488.796,479.067,496.106,517.108,499.875
"ENSG00000187908",0,0,0,0.363181,0,0
"ENSG00000176584",0,0,0,0,0,0
"ENSG00000203795",0,0,0,0,0,0
"ENSG00000179988",36.0236,38.0635,24.0284,46.4872,40.933,29.6169
"ENSG00000196177",228.149,226.497,220.01,203.745,205.041,208.402
"ENSG00000188620",0,0,0,0,0,0
"ENSG00000188816",0,0,0,0,0,0
"ENSG00000154473",1397.05,1260.99,1093.29,1197.05,1164.9,1130.86
"ENSG00000154478",0,0,0,0,0,0
"ENSG00000213438",0,0,0,0,0,0
"ENSG00000107902",35.1955,51.6307,51.8113,48.3031,45.8149,42.2582
"ENSG00000233334",0,0,0,0,0,0
"ENSG00000165660",301.853,283.027,286.839,245.147,248.602,248.854
"ENSG00000214807",0.414064,0.753733,0.375444,0,0.751064,0.361181
"ENSG00000214298",0,0,0,0,0,0
"ENSG00000237675",0,0,0,0,0,0
"ENSG00000107938",225.665,210.291,230.147,209.556,187.766,206.596
"ENSG00000265092",0,0,0,0,0,0
"ENSG00000107949",1716.71,1597.16,1484.13,1571.85,1630.56,1612.67
"ENSG00000203780",8.69535,10.1754,10.137,11.6218,9.01277,8.30717
"ENSG00000150760",374.728,375.736,409.234,396.231,363.515,395.132
"ENSG00000214285",0,0,0,0,0,0
"ENSG00000186766",0,0,0,0,0,0
"ENSG00000270778",0,0,0,0,0,0
"ENSG00000132334",3.72658,2.63806,4.88077,4.35818,3.37979,5.41772
"ENSG00000170430",25.672,27.1344,26.6565,26.1491,27.7894,33.2287
"ENSG00000233122",6.21096,1.88433,1.50178,2.17909,1.1266,1.08354
"ENSG00000108010",1238.47,1174.32,1104.56,1222.11,1356.42,1266.3
"ENSG00000230098",0,0,0,0,0,0
"ENSG00000175470",259.204,235.541,248.919,264.396,268.505,256.439
"ENSG00000269277",259.204,235.541,248.919,264.396,268.505,256.439
"ENSG00000188385",1.24219,1.1306,2.25267,2.17909,0.751064,1.08354
"ENSG00000151640",56.7268,38.8172,67.58,54.8404,49.9458,56.7055
"ENSG00000148814",26.086,25.6269,30.411,22.5172,27.0383,36.1181
"ENSG00000171813",62.9378,61.4292,139.29,81.3526,67.2203,59.9561
"ENSG00000180066",0,0.376866,0.375444,1.08954,0.375532,0
"ENSG00000068383",165.212,185.795,143.044,161.253,152.842,158.197
"ENSG00000240707",0,0,0,0,0,0
"ENSG00000197177",0,0,0,0,0,0
"ENSG00000171798",0,0,0,0,0,0
"ENSG00000171794",0,0,0,0,0,0
"ENSG00000151650",0,0,0,0,0,0
"ENSG00000273336",1.24219,0.376866,0.375444,0.363181,0.751064,0.361181
"ENSG00000130649",19.8751,11.306,11.2633,13.0745,17.65,13.0025
"ENSG00000233435",0,0.376866,0,0.363181,0.375532,0
"ENSG00000258911",0,0,0,0,0,0
"ENSG00000235950",0,0,0,0,0,0
"ENSG00000213147",0,0,0,0,0,0
"ENSG00000261456",0,0,0,0,0.375532,0
"ENSG00000173876",0,0,0,0,0.375532,0
"ENSG00000232420",0,0,0,0,0,0
"ENSG00000259973",0,0,0,0,0,0
"ENSG00000212331",0,0,0,0,0,0
"ENSG00000151240",23.1876,18.8433,23.653,32.6863,27.0383,27.811
"ENSG00000201861",0,0,0,0,0,0
"ENSG00000239822",0,0,0,0,0,0
"ENSG00000263511",0,0,0,0,0,0
"ENSG00000107929",484.041,452.993,457.666,387.515,384.545,437.752
"ENSG00000148377",58.3831,56.9068,55.5657,76.6313,68.3468,60.6785
"ENSG00000067064",514.477,502.617,512.865,743.188,698.698,677.634
"ENSG00000238924",0,0,0,0,0,0
"ENSG00000047056",63.7659,68.9665,52.5622,71.9099,79.9883,64.6515
"ENSG00000185736",0,0,0,0,0,0
"ENSG00000234962",0,0,0,0,0,0
"ENSG00000234556",0,0,0,0,0,0
"ENSG00000107959",1166,1233.86,1305.42,1119.69,1074.02,1214.29
"ENSG00000067082",500.19,527.99,373.567,1904.16,2223.9,1901.26
"ENSG00000233117",0,0.376866,1.12633,0,1.1266,0.361181
"ENSG00000231298",208.274,156.776,141.918,241.516,234.708,180.229
"ENSG00000151631",0.414064,0,0,0.726363,0,0
"ENSG00000265231",19.047,7.91419,9.3861,11.985,12.7681,8.66835
"ENSG00000151632",19.047,7.91419,9.3861,11.985,12.7681,8.66835
"ENSG00000263428",0,0,0,0,0,0
"ENSG00000225418",0,0,0,0,0,0
"ENSG00000264006",0,0,0,0,0,0
"ENSG00000196326",0,0,0,0,0,0
"ENSG00000264006",0,0,0,0,0,0
"ENSG00000196326",0,0,0,0,0,0
"ENSG00000263758",0,0,0.750888,0,0.375532,0.361181
"ENSG00000215267",0,0,0.750888,0,0.375532,0.361181
"ENSG00000263440",0,1.50747,0.375444,1.08954,0,1.08354
"ENSG00000178462",0,1.50747,0.375444,1.08954,0,1.08354
"ENSG00000178372",0,0,0,0,0,0
"ENSG00000196372",289.017,321.844,317.626,254.953,283.527,247.77
"ENSG00000108021",0.414064,0.753733,0.375444,0,0.375532,0.361181
"ENSG00000108021",1.24219,0.753733,1.12633,1.08954,0.375532,1.44473
"ENSG00000057608",2423.28,2343.23,2530.88,2518.04,2355.99,2528.29
"ENSG00000134470",40.9924,32.7874,42.0497,34.8654,42.0596,36.1181
"ENSG00000134460",0,0,0,0,0,0
"ENSG00000226705",0,0,0,0,0,0
"ENSG00000065675",0,0,0,0,0,0
"ENSG00000198879",1.24219,2.63806,1.12633,0.363181,0.375532,1.08354
"ENSG00000235141",0,0,0,0,0,0
"ENSG00000207453",0,0,0,0,0,0
"ENSG00000123243",0,0,0.375444,0.363181,0.375532,0.722363
"ENSG00000151657",68.3206,55.7762,72.0853,62.104,64.216,71.5139
"ENSG00000232170",0,0,0,0,0,0
"ENSG00000213771",0,0,0,0,0,0
"ENSG00000212505",0,0,0,0,0,0
"ENSG00000235838",0,0,0,0,0,0
"ENSG00000272436",0,0,0,0,0,0
"ENSG00000225383",0.828128,0.376866,0.375444,1.45273,1.1266,0.361181
"ENSG00000229240",0,0,0,0,0,0
"ENSG00000237986",0,0,0,0,0,0
"ENSG00000181800",0,0,0,0,0,0
"ENSG00000148429",130.43,123.989,125.023,126.75,126.93,124.969
"ENSG00000225778",1.24219,0,0.375444,0.363181,0.375532,1.08354
"ENSG00000151461",224.423,245.717,239.533,231.71,203.538,227.544
"ENSG00000265653",0,0,0,0,0,0
"ENSG00000165609",362.306,334.657,296.976,310.883,308.312,324.702
"ENSG00000264036",0,0,0,0,0,0
"ENSG00000221331",0,0,0,0,0,0
"ENSG00000151468",0,0,0,0,0,0
"ENSG00000212499",0,0,0,0,0,0
"ENSG00000225251",0,0,0,0,0,0
"ENSG00000235763",0,0,0,0,0,0
"ENSG00000203414",0,0,0,0,0,0
"ENSG00000165623",0,0,0,0,0,0
"ENSG00000107537",62.9378,65.9516,71.7098,64.6463,70.2245,67.9021
"ENSG00000086475",390.049,362.545,326.636,325.047,334.975,361.543
"ENSG00000165626",0,0,0,0,1.1266,0.361181
"ENSG00000151474",3.31251,1.50747,3.379,4.72136,3.75532,1.80591
"ENSG00000266321",0,0,0,0,0,0
"ENSG00000065809",534.143,498.594,445.652,538.235,527.247,519.379
"ENSG00000201766",0,0,0,0,0,0
"ENSG00000185267",1.24219,1.1306,2.25267,2.90545,1.50213,2.16709
"ENSG00000152457",69.0202,52.3219,54.9388,40.2946,44.1281,41.6808
"ENSG00000152455",1.24219,1.88433,0.375444,0.726363,0.375532,0.361181
"ENSG00000235623",0,0,0,0,0,0
"ENSG00000228547",0,0,0,0,0,0
"ENSG00000182531",0,0,0,0,0,0
"ENSG00000228312",0,0,0,0,0,0
"ENSG00000176236",0.414064,1.88433,1.50178,0.726363,1.1266,0.361181
"ENSG00000152465",130.062,134.139,119.391,128.278,119.419,111.515
"ENSG00000152464",0.828128,0.753733,0.375444,1.45273,2.25319,1.08354
"ENSG00000206448",0,0,0,0.726363,0,0
"ENSG00000148468",148.649,138.31,140.416,136.556,128.056,130.386
"ENSG00000077943",0,0,0,0,0,0
"ENSG00000148481",310.548,329.004,290.594,330.858,333.848,295.085
"ENSG00000237913",0,0,0,0,0,0
"ENSG00000201260",0,0,0,0,0,0
"ENSG00000165985",0.828128,1.50747,3.00355,2.54227,2.62872,0.722363
"ENSG00000148484",247.61,278.127,252.674,234.252,238.838,243.436
"ENSG00000107611",5.38283,6.02986,2.25267,0.726363,2.25319,2.52827
"ENSG00000107614",74.5316,58.4143,56.3166,66.099,61.5873,64.2903
"ENSG00000229124",3.72658,6.78359,5.25622,9.07954,5.63298,3.61181
"ENSG00000148488",0,0,0,0,0,0
"ENSG00000261677",29.8126,35.4254,40.1725,46.124,46.566,39.7299
"ENSG00000165996",29.8126,35.4254,40.1725,46.124,46.566,39.7299
"ENSG00000226083",0,0,0,0,0,0
"ENSG00000252001",0,0,0,0,0,0
"ENSG00000252832",0,0,0,0,0,0
"ENSG00000078114",546.979,684.012,623.988,560.026,651.924,642.903
"ENSG00000204683",0,0,0,0,0.375532,0
"ENSG00000204682",15.3204,14.6978,18.3968,8.35317,10.8904,8.30717
"ENSG00000222071",0,0,0,0,0,0
"ENSG00000180592",2.89845,3.01493,3.379,1.08954,1.87766,3.97299
"ENSG00000207347",0,0,0,0,0,0
"ENSG00000223984",0.414064,0.376866,0,0,0.375532,0
"ENSG00000201390",0,0,0,0,0,0
"ENSG00000136770",483.213,578.113,569.549,580.364,724.026,654.822
"ENSG00000223601",1.65626,0,0.750888,0.363181,0.375532,0.722363
"ENSG00000150867",683.206,674.591,692.319,706.025,600.851,667.102
"ENSG00000150867",0,0,0,0,0,0
"ENSG00000204566",0,0,0,0,0,0
"ENSG00000179133",0.414064,0,0,0.363181,0.751064,0.361181
"ENSG00000107863",349.056,363.299,347.286,363.181,302.679,356.847
"ENSG00000151023",0.414064,0.376866,1.12633,0.363181,1.50213,1.44473
"ENSG00000233642",0,0,0,0,0,0
"ENSG00000222543",0,0,0,0,0,0
"ENSG00000227465",0,0,0,0.363181,0,0
"ENSG00000223019",0,0,0,0,0,0
"ENSG00000251711",0,0,0,0,0,0
"ENSG00000136754",291.501,278.504,278.204,294.54,314.696,297.252
"ENSG00000206605",0,0,0,0,0,0
"ENSG00000232224",1.24219,0.753733,0,0.726363,1.1266,0.361181
"ENSG00000236983",0,0,0,0,0,0
"ENSG00000107890",137.469,114.944,130.655,104.233,106.276,110.521
"ENSG00000199855",0,0,0,0,0,0
"ENSG00000136758",1840.1,1759.97,1787.49,1838.42,1711.68,1801.93
"ENSG00000252639",0,0,0,0,0,0
"ENSG00000107897",179.29,180.142,181.34,132.561,137.445,148.807
"ENSG00000251839",0,0,0,0,0,0
"ENSG00000230445",2.48439,2.63806,2.62811,2.17909,5.25745,2.16709
"ENSG00000207135",0,0,0,0,0,0
"ENSG00000213770",0,0,0,0,0,0
"ENSG00000262255",0,0,0,0,0,0
"ENSG00000237956",0,0,0,0,0,0
"ENSG00000263055",0,0,0,0,0,0
"ENSG00000182077",0,0,0,0,0,0
"ENSG00000262672",0,0,0,0,0,0
"ENSG00000150051",635.175,600.348,639.757,645.373,674.08,715.139
"ENSG00000169126",79.0863,87.433,90.1066,86.8004,77.3596,76.9316
"ENSG00000251810",0,0,0,0,0,0
"ENSG00000150054",120.907,118.336,107.377,131.108,129.183,124.246
"ENSG00000237746",0,0,0,0,0,0
"ENSG00000222705",0,0,0,0,0,0
"ENSG00000254635",58.3831,67.8359,65.3273,71.5467,73.2288,65.3738
"ENSG00000201001",0,0,0,0,0,0
"ENSG00000235824",0,0,0,0,0,0
"ENSG00000199402",0,0,0,0,0,0
"ENSG00000197321",216.556,265.691,274.074,269.117,300.426,324.702
"ENSG00000207612",0,0,0,0,0,0
"ENSG00000216035",0,0,0,0,0,0
"ENSG00000165757",263.345,289.433,259.056,217.546,202.787,231.878
"ENSG00000200887",0,0,0,0,0,0
"ENSG00000230125",0,0,0,0,0,0
"ENSG00000239625",0,0,0,0,0,0
"ENSG00000213778",0,0.376866,0,0.363181,0,0
"ENSG00000239744",0,0,0,0,0,0
"ENSG00000151033",0,0,0,0,0,0
"ENSG00000183621",12.0079,11.306,6.758,10.1691,12.3926,10.8354
"ENSG00000237135",0,0.376866,0,0,0,0
"ENSG00000237036",5.38283,3.01493,5.25622,2.17909,3.00426,2.52827
"ENSG00000165322",43.4767,33.1642,40.9234,40.6763,46.1905,48.0371
"ENSG00000239731",0,0,0,0,0,0
"ENSG00000170759",572.237,593.941,606.718,620.677,580.197,617.62
"ENSG00000234335",0.414064,0.376866,0.750888,0.363181,0.375532,1.44473
"ENSG00000217094",0.414064,0.753733,0.375444,0.726363,1.1266,0.361181
"ENSG00000233190",0,0,0,0,0,0.361181
"ENSG00000200484",0,0,0,0,0,0
"ENSG00000231245",0,0.376866,0,0,0,0
"ENSG00000265319",0,0,0,0,0,0
"ENSG00000099250",1129.15,1199.57,1253.61,1343.77,1249.02,1342.51
"ENSG00000244356",0,0,0,0,0,0
"ENSG00000261683",0,0,0,0,0,0
"ENSG00000148498",473.275,508.77,507.225,536.782,549.028,493.013
"ENSG00000234167",0,0,0,0,0,0
"ENSG00000108094",1184.22,1148.69,1106.81,1113.15,1061.25,1093.66
"ENSG00000266228",0,0,0,0,0,0
"ENSG00000253070",0,0,0,0,0,0
"ENSG00000200097",0,0,0,0,0,0
"ENSG00000177283",292.329,283.404,394.216,646.463,562.923,599.561
"ENSG00000236626",0,0,0,0,0,0
"ENSG00000228694",0,0,0,0,0,0
"ENSG00000229644",66.2503,63.6904,70.9589,106.049,111.909,123.885
"ENSG00000233533",0,0,0,0,0,0
"ENSG00000225276",0,0,0,0,0,0
"ENSG00000256892",0,0,0,0,0,0
"ENSG00000225192",0,0,0,0.726363,0.375532,1.44473
"ENSG00000198105",240.157,215.944,205.743,211.735,258.742,204.79
"ENSG00000175395",42.6486,39.571,43.927,43.2186,46.9415,48.0371
"ENSG00000252132",0,0,0,0,0,0
"ENSG00000226086",0,0,0,0.363181,0,0.361181
"ENSG00000235964",0,0,0,0,0,0.361181
"ENSG00000120555",0,0.376866,0.375444,0.363181,0.375532,0.361181
"ENSG00000228882",0,0,0,0,0,0
"ENSG00000233867",0,0,0,0,0,0
"ENSG00000229485",0,0,0,0,0,0
"ENSG00000228755",0,0,0,0,0,0
"ENSG00000182632",2.48439,1.50747,3.00355,5.08454,1.50213,1.80591
"ENSG00000234420",70.805,50.1232,43.927,47.5768,49.9458,47.6759
"ENSG00000196693",200.407,197.855,178.711,142.367,167.112,129.664
"ENSG00000231009",0,0,0,0,0,0
"ENSG00000270552",0,0,0,0,0,0
"ENSG00000252416",0,0.376866,0,0,0,0
"ENSG00000198915",0,0,0,0,0,0
"ENSG00000169813",3367.58,3221.83,3097.41,2974.09,2983.6,3021.64
"ENSG00000196793",162.727,140.571,130.279,116.218,158.85,119.19
"ENSG00000232004",0,0,0.375444,0,0,0
"ENSG00000169740",21.1173,30.1493,16.5195,23.2436,25.9117,17.6979
"ENSG00000223746",0,0,0,0,0,0
"ENSG00000226790",0.828128,0,0.375444,0.363181,0,1.44473
"ENSG00000107562",0,0,0,0,0,0
"ENSG00000224812",0,0,0,0,0,0
"ENSG00000165507",1.65626,1.1306,1.87722,7.98999,8.26171,5.05654
