"ensembl_gene_id","PC3_NT1","PC3_NT2","PC3_NT3","PC3_TR1","PC3_TR2","PC3_TR3"
"ENSG00000073536",146.227,146.648,141.117,101.505,117.794,124.604
"ENSG00000164729",0,0,0,0,0,0
"ENSG00000172716",96.4328,122.266,80.4748,78.5229,96.7023,88.1345
"ENSG00000172123",0,0,0,0,0,0
"ENSG00000154760",8.76661,9.32234,22.121,8.42685,6.76518,25.8325
"ENSG00000205045",0,0,0,0,0,0
"ENSG00000236320",0,0,0,0,0,0
"ENSG00000108733",43.4824,54.1413,57.591,48.6459,43.3767,41.408
"ENSG00000132139",0,0,0,0,0,0
"ENSG00000270765",0,0,0,0,0,0
"ENSG00000129270",2.10399,2.15131,0.381397,2.68127,2.38771,0
"ENSG00000172653",0,0,0.381397,0.766078,0.397952,0
"ENSG00000270379",0,0,0.381397,0.766078,0.397952,0
"ENSG00000161570",0.350665,0,0.381397,0.766078,0,1.13967
"ENSG00000271503",0.350665,0,0.381397,0.766078,0,1.13967
"ENSG00000266972",0.701329,1.07565,1.90699,0.383039,0.397952,2.27934
"ENSG00000271013",0.701329,1.07565,1.90699,0.383039,0.397952,2.27934
"ENSG00000187456",7.01329,2.50986,16.7815,5.36254,3.58157,12.5364
"ENSG00000270517",7.01329,2.50986,16.7815,5.36254,3.58157,12.5364
"ENSG00000161572",0,0,0,0,0,0
"ENSG00000161573",0,0,0.381397,0,0,0
"ENSG00000167236",0,0,0,0,0,0
"ENSG00000006075",0,0,0,0,0,0
"ENSG00000224226",0,0,0,0,0,0
"ENSG00000260069",0,0,0,0,0,0
"ENSG00000256515",0,0,0,0,0,0
"ENSG00000260199",0,0,0,0,0,0
"ENSG00000205021",0,0,0,0,0,0
"ENSG00000201792",0,0,0,0,0,0
"ENSG00000252912",0,0,0,0,0,0
"ENSG00000141140",184.45,151.667,353.174,197.265,189.027,329.365
"ENSG00000260164",184.45,151.667,353.174,197.265,189.027,329.365
"ENSG00000132142",372.055,457.153,409.239,418.661,408.697,546.282
"ENSG00000254982",0,0,0.381397,0,0,0.37989
"ENSG00000006114",140.266,161.348,125.48,151.3,145.252,142.079
"ENSG00000141141",338.391,341.341,331.816,306.431,310.8,316.448
"ENSG00000108753",28.7545,26.5328,16.7815,21.0671,26.6628,18.2347
"ENSG00000267671",0,0.358552,0,0,0,0
"ENSG00000188888",0,0,0.381397,0.383039,0,0.37989
"ENSG00000260825",0,0,0.381397,0.383039,0,0.37989
"ENSG00000017373",3.50665,4.30262,2.28838,4.59647,6.36723,3.03912
"ENSG00000262199",3.50665,4.30262,2.28838,4.59647,6.36723,3.03912
"ENSG00000265081",0.350665,0,0,0.766078,1.59181,0.37989
"ENSG00000179294",132.902,125.493,114.038,134.83,167.538,125.364
"ENSG00000265930",0,0,0,0,0,0
"ENSG00000200115",0,0,0,0,0,0
"ENSG00000056661",264.752,272.141,225.024,266.978,265.832,209.699
"ENSG00000252278",0,0,0,0,0,0
"ENSG00000141720",557.557,589.459,500.393,403.34,446.104,433.075
"ENSG00000108296",126.239,126.927,122.047,121.04,125.753,112.068
"ENSG00000214556",0,0,0.381397,0,0.397952,0.75978
"ENSG00000125691",1982.66,2040.88,2124,2193.28,1937.63,1742.94
"ENSG00000204952",0,0,0,0,0,0
"ENSG00000161381",1.05199,0.717103,1.14419,1.14912,0.397952,0
"ENSG00000141748",0,0,0,0.383039,0,0
"ENSG00000067191",19.9879,16.8519,17.9257,31.0261,33.8259,24.313
"ENSG00000141750",1.05199,0.358552,0,0.383039,0.397952,0.37989
"ENSG00000108306",17.1826,22.9473,22.5024,29.1109,24.673,22.4135
"ENSG00000125686",440.084,477.591,478.654,474.585,496.644,549.701
"ENSG00000223091",0,0,0,0,0,0
"ENSG00000222777",0,0,0,0,0,0
"ENSG00000171532",0,0,0,0.383039,0,0
"ENSG00000161395",25.9492,35.8552,20.2141,34.4735,27.0607,18.9945
"ENSG00000141741",140.967,163.858,136.54,177.347,151.222,111.688
"ENSG00000161405",0,0,0,0,0,0
"ENSG00000264663",0,0,0,0,0,0
"ENSG00000073605",49.4437,32.2696,16.7815,15.7046,40.989,17.4749
"ENSG00000172057",218.113,212.621,178.875,153.982,148.038,126.123
"ENSG00000008838",241.959,255.289,217.778,241.314,278.168,237.051
"ENSG00000238793",0,0,0,0,0,0
"ENSG00000126368",50.8464,53.7827,51.87,42.5173,56.5092,58.1232
"ENSG00000183153",1.40266,0.717103,0.762795,0.766078,1.59181,0.37989
"ENSG00000131747",544.582,309.43,1413.08,509.059,483.909,1454.6
"ENSG00000131746",38.9238,48.4045,12.9675,40.6021,55.7133,14.0559
"ENSG00000126353",0,0,0,0,0,0
"ENSG00000167916",0,0,0,0,0,0
"ENSG00000229028",0.350665,0,0,0,0,0
"ENSG00000204897",0,0,0,0,0,0
"ENSG00000186393",0,0,0,0,0,0
"ENSG00000171446",0,0,0,0,0,0
"ENSG00000173908",0,0,0,0,0,0
"ENSG00000186395",233.543,238.437,177.731,283.449,230.414,128.783
"ENSG00000263243",0,0,0,0.766078,0,0
"ENSG00000187242",0,0,0,0.766078,0,0
"ENSG00000263057",68.3796,76.3715,27.0792,74.3095,57.3051,24.6928
"ENSG00000171431",68.3796,76.3715,27.0792,74.3095,57.3051,24.6928
"ENSG00000263309",0,0,0,0.383039,0,0
"ENSG00000108244",0,0,0,0.383039,0,0
"ENSG00000262164",0,0,0,0.383039,0.795904,0
"ENSG00000196859",0,0,0,0.383039,0.795904,0
"ENSG00000262845",0,0.358552,0,0,0,0.37989
"ENSG00000204889",0,0.358552,0,0,0,0.37989
"ENSG00000263101",0,0,0,0,0,0
"ENSG00000212899",0,0,0,0,0,0
"ENSG00000263296",0,1.07565,0.381397,0.383039,0.397952,0.37989
"ENSG00000212900",0,1.07565,0.381397,0.383039,0.397952,0.37989
"ENSG00000226776",0,0,0,0,0,0
"ENSG00000262616",0,0,0,0,0,0
"ENSG00000262068",26.6505,20.796,14.4931,39.07,34.2239,34.57
"ENSG00000212901",26.6505,20.796,14.4931,39.07,34.2239,34.57
"ENSG00000261862",1.05199,2.15131,1.14419,0.766078,2.38771,2.65923
"ENSG00000221852",1.05199,2.15131,1.14419,0.766078,2.38771,2.65923
"ENSG00000263242",0,0,0,0,0,0
"ENSG00000204887",0,0,0,0,0,0
"ENSG00000262347",0,0,0,0,0,0
"ENSG00000221880",0,0,0,0,0,0
"ENSG00000262808",0,0,0,0.383039,0,0
"ENSG00000188581",0,0,0,0.383039,0,0
"ENSG00000261852",0.350665,0,0,0,0.397952,0
"ENSG00000212725",0.350665,0,0,0,0.397952,0
"ENSG00000214518",0,0,0,0,0,0
"ENSG00000262862",18.9359,20.796,18.6885,21.0671,17.1119,22.4135
"ENSG00000212724",18.9359,20.796,18.6885,21.0671,17.1119,22.4135
"ENSG00000263091",0,0,0,0,0,0
"ENSG00000213417",0,0,0,0,0,0
"ENSG00000204880",0.350665,0.358552,0.762795,0,0.397952,0.75978
"ENSG00000262520",2.10399,1.79276,1.52559,1.14912,1.19386,0.75978
"ENSG00000241241",2.10399,1.79276,1.52559,1.14912,1.19386,0.75978
"ENSG00000263229",0.350665,0,0,0.383039,0,0
"ENSG00000212721",0.350665,0,0,0.383039,0,0
"ENSG00000263236",0,0,0.381397,0,0,0
"ENSG00000213416",0,0,0.381397,0,0,0
"ENSG00000198090",0,0,0,0,0,0
"ENSG00000198271",0,0,0,0,0,0
"ENSG00000171396",0,0,0,0,0,0
"ENSG00000196156",0,0,0,0,0,0
"ENSG00000244537",0,0,0.381397,0,0,0
"ENSG00000198443",0.350665,0.358552,0,0,0.397952,0.37989
"ENSG00000262542",0,0,0,0,0,0
"ENSG00000212658",0,0,0,0,0,0
"ENSG00000262218",0,0,0,0,0,0
"ENSG00000212657",0,0,0,0,0,0
"ENSG00000263186",0,0,0,0,0,0
"ENSG00000186860",0,0,0,0,0,0.75978
"ENSG00000263341",0,0,0,0,0,0.75978
"ENSG00000006059",0,0,0,0,0,0
"ENSG00000261986",0,0,0,0,0,0
"ENSG00000131738",0.350665,0,0,0,0,0
"ENSG00000263012",0.350665,0,0,0,0,0
"ENSG00000131737",24.8972,21.1545,12.9675,25.2806,20.6935,14.0559
"ENSG00000094796",0,0,0,0,0,0
"ENSG00000262993",0,0,0,0,0,0
"ENSG00000225438",0,0,0,0,0,0
"ENSG00000108417",3.50665,1.79276,5.33956,1.14912,0.397952,3.03912
"ENSG00000263022",3.50665,1.79276,5.33956,1.14912,0.397952,3.03912
"ENSG00000171360",0.350665,0,0.381397,0.383039,0,0
"ENSG00000236473",0,0,0,0,0,0
"ENSG00000108759",1.75332,1.79276,4.19537,3.06431,1.59181,1.89945
"ENSG00000197079",0,0,0,0,0,0
"ENSG00000126337",0.350665,0.717103,0.762795,0.766078,0,0.75978
"ENSG00000171401",0,0,0,2.68127,1.19386,0.75978
"ENSG00000171346",130.447,134.457,101.833,122.955,117.396,93.8328
"ENSG00000171345",2379.26,2146.65,1944.74,2271.8,1952.75,1649.86
"ENSG00000226629",0,0,0,0,0,0
"ENSG00000171403",0,0,0,0,0,0
"ENSG00000186847",0.350665,0.358552,0,0.383039,0.397952,0
"ENSG00000186832",2.80532,4.66117,0.381397,4.21343,2.78566,0.75978
"ENSG00000214514",0,0,0,0,0,0
"ENSG00000261125",26.6505,29.7598,6.86515,9.95901,20.6935,7.97769
"ENSG00000173805",26.6505,29.7598,6.86515,9.95901,20.6935,7.97769
"ENSG00000239542",0,0.358552,0.381397,0.383039,0,0
"ENSG00000141696",160.604,161.707,135.396,142.873,126.151,129.542
"ENSG00000260753",234.244,239.871,311.983,225.993,222.455,232.873
"ENSG00000141698",234.244,239.871,311.983,225.993,222.455,232.873
"ENSG00000263830",0,0,0,0,0,0
"ENSG00000260245",1335.68,1414.84,1205.22,1457.46,1305.28,1353.55
"ENSG00000131473",1335.68,1414.84,1205.22,1457.46,1305.28,1353.55
"ENSG00000262684",558.258,485.837,549.975,510.974,453.267,493.097
"ENSG00000168259",558.258,485.837,549.975,510.974,453.267,493.097
"ENSG00000262684",4.9093,2.86841,1.14419,0.383039,4.37747,3.41901
"ENSG00000168259",4.9093,2.86841,1.14419,0.383039,4.37747,3.41901
"ENSG00000260320",3.15598,4.30262,1.52559,2.29823,2.78566,1.13967
"ENSG00000187595",3.15598,4.30262,1.52559,2.29823,2.78566,1.13967
"ENSG00000260178",0,0,0,0,0.397952,0
"ENSG00000108771",0,0,0,0,0.397952,0
"ENSG00000089558",0,0,0,0,0,0
"ENSG00000161610",0,0,0,0,0,0
"ENSG00000167925",0,0,0,0,0,0
"ENSG00000173757",0,0,0,0,0,0
"ENSG00000168610",0,0,0.381397,1.14912,1.19386,0
"ENSG00000177469",0,0,0,0.383039,0,0
"ENSG00000238704",0,0,0,0,0,0
"ENSG00000131470",98.5368,67.4077,146.838,85.4176,71.2334,116.246
"ENSG00000141699",105.901,112.585,115.182,72.0113,78.3965,96.4921
"ENSG00000068137",36.4691,39.4407,53.0142,69.33,66.06,64.9612
"ENSG00000184451",1.75332,3.22696,2.66978,4.59647,1.98976,2.27934
"ENSG00000108799",54.7037,49.4801,35.0886,42.9003,41.387,35.3298
"ENSG00000214578",0,0,0.381397,0,0,0.37989
"ENSG00000197291",1.05199,1.07565,1.14419,2.29823,2.78566,1.13967
"ENSG00000126562",78.1197,79.1045,40.1924,57.0737,80.1929,40.9585
"ENSG00000183978",162.708,140.552,182.689,179.262,155.997,142.839
"ENSG00000126581",436.928,390.463,319.611,389.55,384.421,274.66
"ENSG00000213373",0,0,0,0,0,0
"ENSG00000252039",0,0,0,0,0,0
"ENSG00000200510",0,0,0,0,0,0
"ENSG00000210825",0,0,0,0,0,0
"ENSG00000108828",821.256,908.928,738.385,862.22,844.852,703.556
"ENSG00000012048",57.8597,46.2532,182.689,63.9675,63.6723,154.235
"ENSG00000236383",0.350665,0,0,0,0,0
"ENSG00000188825",7.01329,6.81248,4.95816,5.74558,9.15289,4.93857
"ENSG00000252882",0,0,0,0,0,0
"ENSG00000175832",817.399,653.998,858.525,1015.44,840.872,797.769
"ENSG00000005102",0.701329,1.07565,1.14419,0.383039,1.19386,3.41901
"ENSG00000167941",0,0,0,0,0,0
"ENSG00000108861",1112.31,1242.38,964.554,1007.39,1120.63,900.339
"ENSG00000161647",72.5876,58.8025,67.1259,53.2424,75.6108,90.0339
"ENSG00000108852",86.6142,97.8846,177.731,90.0141,74.8149,136.001
"ENSG00000108849",0,0,0,0,0,0
"ENSG00000131096",0.350665,0.358552,0,1.14912,1.19386,0.75978
"ENSG00000091947",294.018,319.653,348.266,334.017,317.269,271.49
"ENSG00000161654",1242.05,1181.79,1191.1,1238.36,1163.61,1096.36
"ENSG00000108840",149.383,190.032,139.973,180.794,184.252,134.861
"ENSG00000212446",0,0,0,0,0,0
"ENSG00000267080",42.0798,44.4604,42.7165,37.1548,36.6116,37.6091
"ENSG00000087152",866.979,938.713,845.284,913.086,969.051,781.573
"ENSG00000108312",1327.62,1147.37,1256.32,1072.13,1064.52,1119.54
"ENSG00000267691",0,0,0,0,0.795904,0
"ENSG00000239702",0,0,0,0,0,0
"ENSG00000013306",2337.88,2164.58,2455.44,2473.28,2488.79,2207.92
"ENSG00000161682",46.2877,52.3485,81.2376,64.7335,55.7133,83.5758
"ENSG00000267634",0,0,0,0,0,0
"ENSG00000005961",16.8319,7.52958,15.2559,12.2572,11.9386,18.2347
"ENSG00000186566",524.945,576.91,519.845,517.102,550.765,614.282
"ENSG00000240589",0,0,0,0,0,0
"ENSG00000264251",0,0,0,0,0,0
"ENSG00000182963",446.396,471.137,747.92,362.738,405.911,796.249
"ENSG00000108883",1616.56,1522.77,1841.77,1478.91,1285.78,1740.66
"ENSG00000131095",0,0.717103,0.381397,0.766078,0.795904,0.37989
"ENSG00000186185",138.863,59.8781,352.411,131.382,120.579,422.438
"ENSG00000131094",9.46794,11.4737,22.121,22.2162,13.1324,16.3353
"ENSG00000172992",180.592,167.085,156.754,163.941,159.181,160.314
"ENSG00000161714",1149.83,1050.2,696.431,1238.36,1248.37,666.707
"ENSG00000184361",3.15598,3.22696,2.66978,3.83039,4.77542,2.65923
"ENSG00000006062",355.574,317.318,358.132,518.251,442.124,391.287
"ENSG00000199953",0,0,0,0,0,0
"ENSG00000159314",295.961,332.019,248.29,364.653,415.064,294.795
"ENSG00000225190",212.152,262.818,142.643,205.692,258.271,144.358
"ENSG00000264225",0,0,0,0,0,0
"ENSG00000265821",0,0,0,0,0,0
"ENSG00000264589",0,0,0,0,0,0
"ENSG00000120071",352.418,334.529,339.444,364.653,378.85,426.996
"ENSG00000228696",13.6759,8.60524,7.62795,14.1724,16.316,11.3967
"ENSG00000185829",88.3675,91.0721,98.4005,62.4353,72.0293,89.2741
"ENSG00000232300",4.9093,4.30262,2.66978,4.21343,4.37747,10.257
"ENSG00000213326",11.5719,10.7565,8.39074,13.4064,11.5406,9.11736
"ENSG00000108379",31.5598,25.4572,38.5211,44.8155,48.5501,47.1064
"ENSG00000179673",0,0,0,0,0,0
"ENSG00000004897",1377.06,1267.48,1617.12,1309.99,1325.98,1595.92
"ENSG00000238419",0,0,0,0,0,0
"ENSG00000228782",31.2091,25.8157,20.2141,32.9413,29.8464,26.5923
"ENSG00000006025",87.6661,44.8189,29.3676,35.2396,46.1624,30.0113
"ENSG00000159111",551.946,478.308,538.152,474.202,445.706,414.46
"ENSG00000141295",127.642,106.49,99.9261,114.529,105.059,74.0785
"ENSG00000189120",44.8851,42.3091,30.8932,31.0261,38.2034,23.1733
"ENSG00000167183",8.41595,5.01972,2.66978,3.44735,4.77542,6.83802
"ENSG00000005243",12.2733,12.5493,13.7303,18.3859,11.1427,11.3967
"ENSG00000207947",0,0,0,0,0,0
"ENSG00000108468",1531.35,1382.93,2023.31,1359.79,1296.13,1767.25
"ENSG00000206954",0,0,0,0,0,0
"ENSG00000141293",1.75332,0,3.05118,2.29823,0.795904,1.51956
"ENSG00000221739",0,0,0,0,0,0
"ENSG00000207306",0,0,0,0,0,0
"ENSG00000120094",0,0,0,0,0,0
"ENSG00000173917",1.75332,1.07565,1.52559,3.44735,3.97952,0.75978
"ENSG00000120075",7.36396,7.52958,4.95816,5.74558,5.57133,5.69835
"ENSG00000233101",5.25997,3.94407,1.90699,1.14912,1.98976,2.65923
"ENSG00000260027",1.40266,0.717103,0.762795,3.06431,0.397952,1.13967
"ENSG00000120068",0,0,0,0,0,0
"ENSG00000170689",7.01329,6.81248,3.05118,11.1081,9.15289,4.55868
"ENSG00000210741",0,0,0,0,0,0
"ENSG00000242067",0,0,0,0,0,0
"ENSG00000159182",263.349,326.999,280.708,270.808,255.485,181.587
"ENSG00000263602",0,0,0,0,0,0
"ENSG00000159184",3852.4,3894.95,2751.78,2713.45,2599.02,2093.57
"ENSG00000170703",10.8706,9.68089,8.39074,9.19293,9.55084,4.17879
"ENSG00000244514",0,0,0,0,0,0
"ENSG00000248278",4.20798,7.17103,2.66978,4.59647,5.57133,0.37989
"ENSG00000159210",979.426,1046.02,814.302,994.058,990.534,712.294
"ENSG00000200903",0,0,0,0,0,0
"ENSG00000159224",1.40266,1.79276,0.381397,1.53216,1.59181,0.37989
"ENSG00000167083",0,0,0,0.383039,0,0
"ENSG00000173868",8.76661,17.2105,5.33956,10.7251,8.35699,4.93857
"ENSG00000198740",262.648,247.759,191.843,204.543,195.792,208.939
"ENSG00000251964",0,0,0,0,0,0
"ENSG00000167085",2189.2,2086.41,2982.15,2050.02,1911.36,2380.01
"ENSG00000121067",486.021,485.12,537.77,420.96,411.88,457.767
"ENSG00000121073",697.121,738.258,644.18,744.244,737.007,575.153
"ENSG00000121104",78.8995,85.3353,64.8375,86.5668,66.8559,69.14
"ENSG00000176358",0.350665,0,0,0,0,0
"ENSG00000199492",0,0,0,0,0,0
"ENSG00000064195",2.10399,0.717103,1.14419,1.14912,0.795904,0.37989
"ENSG00000167100",77.4969,76.0129,65.6003,80.0551,76.0088,67.2405
"ENSG00000108819",786.19,747.939,564.087,474.585,618.019,459.667
"ENSG00000188662",0,0,0,0,0,0
"ENSG00000108821",88.0168,111.868,123.573,147.087,158.783,182.347
"ENSG00000108826",523.893,474.364,583.156,577.239,472.767,467.265
"ENSG00000108829",4937.36,4277.16,3841.81,5516.14,5098.56,3999.86
"ENSG00000262759",0,0,0,0,0,0
"ENSG00000136457",2.10399,1.43421,0.381397,0,0.397952,0.37989
"ENSG00000250107",0.350665,0.358552,0.381397,0.766078,0.795904,0
"ENSG00000154945",886.129,836.142,1003.07,1013.52,970.207,1011.65
"ENSG00000167117",0,0.358552,0,0,0.795904,0.37989
"ENSG00000141232",225.127,210.828,172.392,242.464,240.363,205.9
"ENSG00000008294",2777.61,2891,3340.66,3368.44,2997.37,3660.62
"ENSG00000011258",209.347,208.677,160.95,177.347,218.476,185.766
"ENSG00000187504",0,0.358552,0,0,0.397952,0.37989
"ENSG00000265171",0,0.358552,0,0,0,0.37989
"ENSG00000154975",0,0,0,0.383039,0,0
"ENSG00000233380",0.701329,0.717103,1.52559,0.383039,1.19386,0
"ENSG00000263125",0,0,0,0,0,0
"ENSG00000166260",1032.36,843.313,932.516,801.7,852.413,780.674
"ENSG00000108960",97.1341,97.1675,143.024,89.6311,101.478,143.598
"ENSG00000166292",0,0,0,0,0,0
"ENSG00000214226",202.684,244.891,137.303,150.534,225.639,135.621
"ENSG00000121058",324.365,347.436,369.574,251.273,251.108,303.912
"ENSG00000263902",0,0,0,0,0,0
"ENSG00000238447",0,0,0,0,0,0
"ENSG00000166329",0,0,0,0,0,0
"ENSG00000181610",1225.92,1081.75,1215.89,1060.63,928.024,864.25
"ENSG00000180891",305.78,310.147,293.676,338.989,356.963,330.884
"ENSG00000136451",844.751,882.754,998.879,818.554,839.678,979.356
"ENSG00000011143",186.203,181.069,178.875,195.733,184.65,170.95
"ENSG00000005381",0,0,0,0,0,0
"ENSG00000005379",35.0665,61.3123,22.8838,41.7512,47.7542,25.4526
"ENSG00000265206",0,0,0,0,0,0
"ENSG00000264399",0,0,0,0,0,0
"ENSG00000176160",0,0.358552,0,0,0.795904,0
"ENSG00000108389",316.299,330.943,445.853,239.399,251.904,436.873
"ENSG00000108387",3.15598,1.43421,4.95816,5.74558,3.58157,5.69835
"ENSG00000181013",1.75332,0,0.381397,0.766078,1.59181,0
"ENSG00000121101",1.75332,3.22696,3.43258,3.44735,0.397952,0.75978
"ENSG00000202077",0.350665,0.358552,0.381397,0,0.795904,0.75978
"ENSG00000199426",0,0,0,0,0,0
"ENSG00000206917",0,0,0,0,0,0
"ENSG00000200997",0,0,0,0,0,0
"ENSG00000108395",614.364,652.205,665.157,595.625,649.457,612.383
"ENSG00000182628",812.139,556.472,1564.11,846.133,731.435,1429.15
"ENSG00000252212",0,0,0,0,0,0
"ENSG00000211514",0,0,0,0,0,0
"ENSG00000207996",0,0,0,0,0,0
"ENSG00000200889",0,0,0,0,0,0
"ENSG00000141378",622.353,658.305,534.441,669.396,658.302,521.251
"ENSG00000201524",0,0,0,0,0,0
"ENSG00000108423",64.8729,60.9538,122.047,73.1604,59.2948,136.38
"ENSG00000170832",235.296,264.253,332.96,347.416,342.239,379.51
"ENSG00000252577",0,0,0,0,0,0
"ENSG00000213228",1.05199,0.717103,2.28838,3.06431,2.38771,3.7989
"ENSG00000062725",610.858,627.107,596.124,567.663,567.479,523.488
"ENSG00000200013",0,0,0,0,0,0
"ENSG00000253506",0,0,0,0,0.397952,0
"ENSG00000136492",126.239,77.8057,448.523,160.11,143.263,559.198
"ENSG00000108506",202.684,208.677,247.527,216.034,235.985,329.744
"ENSG00000108510",756.033,793.833,842.507,816.639,843.26,1097.12
"ENSG00000242398",0,0,0,0,0,0
"ENSG00000266066",0,0.358552,0.762795,0,0,0
"ENSG00000173838",0.350665,0.717103,1.90699,0.766078,0.795904,0.75978
"ENSG00000008283",527.049,592.686,512.217,541.234,541.612,472.583
"ENSG00000200560",0,0,0,0,0,0
"ENSG00000136490",92.5755,81.3912,130.438,101.505,104.661,119.285
"ENSG00000108592",1086,1196.69,1034.45,958.99,995.496,992.189
"ENSG00000108604",687.056,698.219,735.715,537.842,513.063,580.133
"ENSG00000213218",0,0,0,0,0,0
"ENSG00000136487",0,0,0.381397,0,0,0
"ENSG00000136488",0,0,0,0,0,0
"ENSG00000007312",0,0,0.381397,0.383039,0,0
"ENSG00000007314",0,0,0,0.383039,0.397952,0.37989
"ENSG00000108622",2.80532,1.79276,1.90699,3.44735,2.38771,3.03912
"ENSG00000178607",98.5368,103.621,96.1121,179.262,207.731,175.129
"ENSG00000136478",962.653,977.825,973.76,878.499,843.357,970.628
"ENSG00000263185",962.653,977.825,973.76,878.499,843.357,970.628
"ENSG00000256358",0,0,0,0,0,0
"ENSG00000262917",233.192,170.671,138.447,129.467,167.936,119.665
"ENSG00000256525",233.192,170.671,138.447,129.467,167.936,119.665
"ENSG00000108854",1027.45,1038.72,956.926,1071.36,1064.52,879.445
"ENSG00000262909",1027.45,1038.72,956.926,1071.36,1064.52,879.445
"ENSG00000270714",0,0,0,0,0,0
"ENSG00000263804",0,0,0,0,0,0
"ENSG00000252242",0,0,0,0,0,0
"ENSG00000176809",22.4425,23.3059,20.5955,19.918,25.8669,22.7934
"ENSG00000264840",0,0,0,0,0,0
"ENSG00000214174",83.1075,87.4866,53.3956,70.4791,71.6313,31.9108
"ENSG00000120063",807.931,772.679,1016.42,766.078,819.781,995.312
"ENSG00000091583",0,0.358552,0,0,0,0
"ENSG00000198265",346.106,369.667,360.42,335.159,360.544,428.136
"ENSG00000197170",1705.98,1517.39,1808.59,1486.96,1441.78,1641.88
"ENSG00000244610",0,0,0,0,0,0
"ENSG00000263085",64.5223,67.7663,66.7445,61.6692,67.6518,52.4248
"ENSG00000186665",64.5223,67.7663,66.7445,61.6692,67.6518,52.4248
"ENSG00000262275",2.80532,1.79276,1.14419,0,1.59181,0.75978
"ENSG00000108932",2.80532,1.79276,1.14419,0,1.59181,0.75978
"ENSG00000070540",192.866,200.072,91.9167,166.239,178.282,89.654
"ENSG00000207561",0,0.358552,0,0,0,0
"ENSG00000108950",11.5719,9.32234,3.81397,18.3859,10.3467,4.55868
"ENSG00000141338",6.66263,8.60524,6.48375,14.1724,15.9181,9.11736
"ENSG00000154258",1.40266,1.79276,1.14419,1.53216,1.19386,1.51956
"ENSG00000154262",0.350665,1.43421,1.52559,0,0.397952,0
"ENSG00000210825",0,0,0,0,0,0
"ENSG00000267365",3.50665,5.73683,3.43258,7.66078,2.38771,3.7989
"ENSG00000260785",0,0,0,0,0,0
"ENSG00000238759",0,0,0,0,0,0
"ENSG00000234899",0,0,0,0,0,0
"ENSG00000227036",37.1704,40.8749,60.6422,55.5406,36.2136,52.8047
"ENSG00000133195",81.7048,93.9405,87.34,82.7364,88.7433,94.2127
"ENSG00000200783",0,0,0,0,0,0
"ENSG00000265469",0,0,0,0,0,0
"ENSG00000133193",674.679,714.235,549.975,517.868,574.244,453.969
"ENSG00000187959",1.75332,2.15131,2.28838,0.766078,1.19386,1.51956
"ENSG00000179604",1064.62,966.297,544.254,641.59,718.303,466.505
"ENSG00000069188",0,0,0,0,0,0.37989
"ENSG00000177338",0,0,0,0,0,0
"ENSG00000204347",0,0,0,0,0,0
"ENSG00000200021",0,0,0,0,0,0
"ENSG00000178789",0,0.358552,0,0,0,0
"ENSG00000167850",0,0,0,0,0,0
"ENSG00000204345",0,0,0,0,0,0
"ENSG00000186407",0,0,0,0,0,0
"ENSG00000186074",0,0,0,0,0,0
"ENSG00000266036",0.350665,0,0.762795,0.383039,0,0.37989
"ENSG00000264624",0.350665,0,0.762795,0.383039,0,0.37989
"ENSG00000109065",414.836,379.706,305.118,281.533,389.197,243.509
"ENSG00000161509",3.50665,0.717103,1.52559,2.29823,2.78566,1.51956
"ENSG00000161513",80.3022,98.9602,110.224,90.3971,84.7637,101.811
"ENSG00000172782",0,0,0,0,0,0
"ENSG00000182040",0,1.07565,0.381397,0.766078,0,0.75978
"ENSG00000167861",333.482,356.042,108.698,366.568,397.952,136.001
"ENSG00000167863",1188.05,999.642,1485.16,1264.03,1103.92,1158.66
"ENSG00000125458",122.733,95.3747,111.749,130.616,130.528,82.8225
"ENSG00000125447",474.449,433.489,378.346,366.185,420.237,388.248
"ENSG00000125457",203.736,218.716,154.847,229.057,230.016,135.241
"ENSG00000125454",208.996,200.43,244.094,161.259,173.905,218.437
"ENSG00000223217",0,0,0,0,0,0
"ENSG00000177303",156.047,152.584,182.05,138.805,155.32,215.081
"ENSG00000108469",182.696,183.578,132.345,193.818,185.048,151.196
"ENSG00000108479",72.9382,81.0327,123.954,90.7802,83.9678,104.47
"ENSG00000132475",7653.25,6568.67,6546.3,8156.04,7997.64,6596.41
"ENSG00000092929",45.5864,33.7038,49.5816,52.8593,66.8559,37.989
"ENSG00000132471",778.826,969.165,624.347,895.162,966.227,602.505
